id,neo4j_id
GIPC2,609669
MRPS6,609670
FAM19A5,609671
SLC5A3,609672
TTLL11,609673
CSMD1,609674
UNC119B,609675
FRMD4A,609676
CYP2C18,609677
TDP1,609678
ZNF3,609679
PERP,609680
NAALADL2,609681
TRIOBP,609682
RBM10,609683
NDUFB11,609684
RAET1L,609685
RPS24,609686
IL1B,609687
SPIB,609688
CNTLN,609689
PPP1R13B,609690
RMND1,609691
GMEB1,609692
PACRG,609693
COL28A1,609694
ZPBP,609695
MECR,609696
PARK2,609697
RRAGD,609698
POLR3A,609699
TAF12,609700
CMA1,609701
DNM2,609702
EPHA7,609703
RTEL1,609704
TXNL1,609705
UBA1,609706
ZNF12,609707
ATIC,609708
RTN4R,609709
IL13,609710
HMOX1,609711
MEX3A,609712
DGCR6L,609713
NOL6,609714
ELMOD2,609715
ULBP3,609716
ZCRB1,609717
PPHLN1,609718
DARS,609719
IQGAP2,609720
FAM69C,609721
THOC3,609722
QTRT1,609723
SDCCAG8,609724
ZFYVE26,609725
SARDH,609726
CXCR4,609727
CYSLTR2,609728
SAR1A,609729
DPP10,609730
NUDT5,609731
PCDH10,609732
H1F0,609733
CDC123,609734
CEP170,609735
ZNF438,609736
PARN,609737
IFNA21,609738
TIMP1,609739
TMEM231,609740
GRIN2D,609741
GABARAPL2,609742
C10orf90,609743
RBM41,609744
TFAP2E,609745
VAV1,609746
C5orf28,609747
COPS6,609748
GCAT,609749
SPINK1,609750
CHST5,609751
SNX22,609752
RIGI,609753
STN1,609754
GOLGA7B,609756
LRCOL1,609757
MANEA,609758
IL10RB,609759
PRKCH,609760
TMEM30B,609761
P2RX2,609762
ICAM3,609763
RAVER1,609764
FDX1L,609765
FEM1A,609766
ZGLP1,609767
CDC37,609768
GBA,609769
KCNC3,609770
DBH,609772
GAPVD1,609773
A2ML1,609774
RNASEH2C,609775
RNF213,609776
DPY19L4,609777
MTNR1A,609778
WASF2,609779
NR0B1,609780
SLC4A10,609781
INSRR,609782
SLC5A6,609783
KRT19,609784
FOXL2,609785
YEATS4,609786
BTN3A2,609787
ENDOV,609788
MAPKAPK5,609789
TAGLN,609790
BTN2A2,609791
ANKRD11,609792
FSHR,609793
CLEC11A,609794
CISD2,609795
ARHGAP1,609796
FAS,609797
NAB1,609798
ITGB2,609799
TSHR,609800
MAP9,609801
ARPC1B,609802
CRIP3,609803
PCSK7,609804
RNF214,609805
BTN3A1,609806
SLC22A7,609807
BCR,609808
BAK1,609809
TMBIM1,609810
FLT4,609811
AXL,609812
CEACAM1,609813
BUD31,609814
PDAP1,609815
ATG5,609816
CST3,609817
CBS,609818
AKR1B1,609819
RIMKLB,609820
CRB1,609821
ARPC1A,609822
HSPA5,609823
ACTR8,609824
LRPPRC,609825
TMEM106C,609826
C6orf48,609827
AHDC1,609828
GDAP1L1,609829
UBE2H,609830
GULOP,609831
CBSL,609832
MIR143,609833
CD93,609835
ELAVL3,609836
RABEP2,609837
ASB3,609838
ZNF653,609839
NFATC2IP,609840
SCRN3,609841
CIR1,609842
ZNF302,609844
CRMP1,609845
IRX4,609846
FAM3C,609847
PLCXD2,609848
LRRC7,609849
UST,609850
KLHL29,609851
SLC2A5,609852
ZNF480,609853
GPR157,609854
ZNF766,609855
ZNF610,609856
SLC2A7,609857
ZNF181,609858
MYH7,609860
TNNT2,609861
CASQ2,609862
PLN,609863
FHOD3,609864
PALMD,609865
DCT,609866
GGTLC2,609867
ANKRD30B,609868
NUDT7,609869
TNNI3,609870
PTPRS,609871
NMRK2,609872
HSPB7,609873
GOT1,609874
SLC25A4,609875
LRRC10,609876
CKMT2,609877
SMYD1,609878
COX5A,609879
TPM1,609880
COX7B,609881
ANKRD1,609882
CRYAB,609883
RYR2,609884
ACTC1,609885
MYOZ2,609886
FHL2,609887
SMPX,609888
CSRP3,609889
MDH1,609890
DEFB136,609891
MYH6,609892
SAP30L,609893
DEFB135,609894
HRC,609895
COQ10A,609896
POPDC2,609897
HHATL,609898
CPT1B,609899
SLC41A1,609900
MYLK3,609901
ECSIT,609902
UQCRC1,609903
RNF207,609904
CHCHD10,609905
CSDC2,609906
MFN2,609907
COX7A1,609908
BCO2,609909
SRL,609910
NDUFAB1,609911
MLYCD,609912
XIRP1,609913
DECR1,609914
GJA3,609915
PDE1C,609916
ITGB1BP2,609917
ETFDH,609918
SDHA,609919
ERVMER34-1,609920
NDUFA1,609921
MAPKAPK3,609922
TNNI3K,609923
OGDH,609924
TRIM55,609925
PKP2,609926
GRIP2,609927
RBM20,609928
ASB18,609929
CYP2J2,609930
PTDSS1,609931
NDUFS6,609932
FLNC,609933
XPR1,609934
SLC4A3,609935
MTUS2,609936
ZNRF4,609937
TNNI1,609938
DEFB134,609939
HEATR5B,609940
LARGE1,609941
HACD1,609942
TENM2,609943
ATP5MC2,609944
MT1HL1,609945
LSMEM2,609946
SMCO1,609947
GASK1B,609948
BANCR,609949
IL23R,609951
ANO6,609952
KIF26B,609953
TLE4,609954
CCDC140,609955
PRKCQ,609956
MUSTN1,609957
ITIH4,609958
TMEM110-MUSTN1,609959
TMEM110,609960
C1orf141,609961
DBX2,609962
ANKRD18B,609964
GPR83,609965
IPCEF1,609966
KLF4,609967
DIO2,609968
CAPZA3,609969
PLCZ1,609970
PDGFRL,609971
ISX,609972
TIAM1,609973
LRFN2,609974
SIGLEC8,609975
SAC3D1,609976
CEACAM18,609977
NAALADL1,609978
ITPR3,609979
RIIAD1,609980
MRPL9,609981
OAZ3,609982
SNX15,609983
CELF3,609984
SIGLEC10,609985
SLC7A2,609986
LOC100129083,609987
CDCA5,609988
ZFPL1,609989
SIGLEC12,609990
SLC29A1,609991
PEBP4,609993
RIPK1,609994
DMRT1,609995
BFSP1,609996
TLE1,609997
SPATA16,609998
G3BP1,609999
BPHL,610000
LEFTY1,610001
ATOX1,610002
TMEM63A,610003
LEFTY2,610004
FRA10AC1,610005
RHOBTB2,610006
PPM1B,610008
LRBA,610009
MARCH8,610010
MYLK4,610011
ZNF761,610012
DDX17,610013
KDELR3,610014
ZNF813,610015
KCNJ4,610016
WRNIP1,610017
ZNF765,610018
OASL,610019
TTPAL,610020
UBXN2B,610021
SDCBP,610022
FUT1,610023
FHL5,610025
TSPAN2,610026
ABI2,610027
ITPK1,610028
GPR149,610029
AGA,610030
MOAP1,610031
ASXL1,610032
BTN3A3,610033
IQGAP3,610034
KLHDC4,610037
SLC15A1,610038
SCAPER,610039
DOK7,610040
KCND2,610041
RNF32,610042
IRF6,610043
DIEXF,610044
OPALIN,610045
PAX4,610046
ISL2,610047
C1orf74,610048
SHISA2,610049
MAFA,610050
RCAN3,610051
IARS,610052
FAM49A,610053
FSCN3,610054
ARF5,610055
GCC1,610056
ARHGAP6,610057
CHRAC1,610058
MMP20,610059
MTHFSD,610060
IL27,610061
RHPN1,610062
UGT3A2,610063
GATAD2A,610064
SLN,610065
TRAF3IP3,610066
ETFA,610067
TOP1MT,610068
FLI1,610070
CXCL12,610071
DOCK9,610072
AOAH,610073
TSHZ3,610074
PARD3,610075
NMUR1,610076
TMEM135,610077
CTNND2,610078
B3GALT5,610079
SYT17,610080
KHDRBS2,610081
ITPRIPL2,610082
DDX18,610083
BDKRB2,610084
BDKRB1,610085
C2orf57,610086
PELI3,610087
MRPL11,610088
DPP3,610089
NPAS4,610090
IGSF5,610091
LRRC23,610092
ENO2,610093
REL,610095
PTGER4,610096
RASGRP1,610097
SOCS1,610098
CD40,610099
DUSP5,610100
JAK2,610101
CSF2RB,610102
IKZF3,610103
TNFRSF9,610104
NDFIP1,610105
NOD2,610106
CD40LG,610107
TNFSF18,610108
ICOSLG,610109
NKX2-3,610110
DOCK8,610111
ATG16L1,610112
TNFRSF1A,610113
IRGM,610114
IRF4,610115
IL15,610116
CD28,610117
GPR183,610118
IL15RA,610119
SP110,610120
PTPN6,610121
ELMO1,610122
ELF1,610123
ABL2,610124
LGALS9,610125
PLCL1,610126
CCDC88B,610127
IL18R1,610128
TNRC18,610129
THADA,610130
ELK3,610131
CXCR2,610132
LPP,610133
BACH2,610134
CD4,610135
DENND1B,610136
GPR65,610137
CUL1,610138
KSR1,610139
CDKAL1,610140
JAK3,610141
CD80,610142
TNFSF9,610143
BATF,610144
ZFP36,610145
CARD11,610146
CD27,610147
IL23A,610148
DAP,610149
CD74,610150
CYLD,610151
CD86,610152
B3GNT2,610153
TMEM174,610154
ICAM1,610155
CCL20,610156
C1orf106,610157
LTBR,610158
LNPEP,610159
ZNF568,610160
IL18,610161
SASH3,610162
RIPK2,610163
IL2RG,610164
CTLA4,610165
LCP2,610166
GALC,610167
DUSP22,610168
IL1RL1,610169
ZAP70,610170
GPR35,610171
CIITA,610172
MALT1,610173
FLRT3,610174
NFKB2,610175
BCL10,610176
CCR7,610177
LILRB3,610178
FGFR1OP,610179
BTK,610180
GPR25,610181
TNFRSF13C,610182
TNFRSF1B,610183
SDC4,610184
IL17A,610185
IL10RA,610186
TNFSF13B,610187
CD69,610188
FYN,610189
CASP8,610190
IL7R,610191
IL1A,610192
ERAP2,610193
B2M,610194
TIMD4,610195
PTPN22,610196
SP140,610197
IL21R,610198
IDO1,610199
RAC2,610200
FADD,610201
BCL3,610202
RC3H1,610203
CREM,610204
LAT,610205
CASP4,610206
NFKBIE,610207
IL18RAP,610208
CCR6,610209
EPO,610210
RPS6KA4,610211
YDJC,610212
EPB41L4A,610213
SPN,610214
CORO1A,610215
CCDC116,610216
IL21,610217
LIG4,610218
BIRC3,610219
PNP,610220
ADA,610221
CD47,610222
TOR3A,610223
GEM,610224
PLEKHH2,610225
TRAF1,610226
CISD1,610227
IPMK,610228
ACTL6B,610229
CD6,610230
ERGIC1,610231
CD5,610232
TNFRSF4,610233
SDF2L1,610234
CD70,610235
IL4I1,610236
FCGR1A,610237
RNF19B,610238
F3,610239
FOXN1,610240
SHARPIN,610241
CD81,610242
ITPKC,610243
SLAMF1,610244
PDCD1LG2,610245
HIF3A,610246
ELL,610247
PTAFR,610248
PPP3CA,610249
LCK,610250
TAP1,610251
SLC7A10,610252
PLEC,610253
LAG3,610254
P2RX7,610255
EBI3,610256
ZNF300,610257
HAVCR2,610258
VGLL1,610259
SOCS5,610260
TESPA1,610261
NKAP,610262
AIRE,610263
HHEX,610264
MUC22,610265
TICAM1,610266
PDK1,610267
GIMAP1-GIMAP5,610268
TYROBP,610269
IL2RB,610270
ITK,610271
FGL2,610272
TNFRSF14,610273
RSPH3,610274
SELE,610275
WAS,610276
FCHSD2,610277
SART1,610278
ACVR1B,610279
DCLRE1C,610280
SLC4A2,610281
CD274,610282
FKBP8,610283
PYCARD,610284
CXCR1,610285
KITLG,610286
MAP3K7,610287
TNFAIP6,610288
PIM2,610289
CD22,610290
HRH1,610291
CD1D,610292
IFI35,610293
LMBR1L,610294
FCGR2B,610295
SLC25A24,610296
MR1,610297
SOX13,610298
DUSP2,610299
NOS2,610300
RIPK3,610301
TAP2,610302
PSMB9,610303
EGR3,610304
PTGS2,610305
ZBTB1,610306
CD3E,610307
ARHGEF1,610308
SECTM1,610309
MUC21,610310
IL5RA,610311
TNFRSF13B,610312
GPX4,610313
SPNS2,610314
BCL2L1,610315
FCER1G,610316
PSME2,610317
GPR137,610318
BOLL,610319
HLA-DOA,610320
SAG,610321
EIF1,610322
PPIL2,610323
PRELID1,610324
HCLS1,610325
KXD1,610326
P2RY14,610327
SLC3A2,610328
NEDD9,610329
SMARCA4,610330
ADORA2B,610331
XRCC6,610332
AMIGO3,610333
SPTA1,610334
DOK1,610335
B4GALT5,610336
ADAM8,610337
FAM171B,610338
ICAM4,610339
LGALS3,610340
ANXA1,610341
SH2D1A,610342
RC3H2,610343
DOCK2,610344
GBP2,610345
GK,610346
FNDC3A,610347
SLC31A2,610348
SMARCC2,610349
TIRAP,610350
CLCF1,610351
PMAIP1,610352
SSTR2,610353
IFNB1,610354
VCAM1,610355
SCARF1,610356
P2RY2,610357
CASP10,610358
AQP12B,610359
SLC22A23,610360
SKAP1,610361
GMPPB,610362
ARID5A,610363
MAP4K3,610364
PRKCZ,610365
ARHGEF6,610366
SERPINB2,610367
LRRC8A,610368
CAMK4,610369
DGKZ,610370
SLAMF8,610371
CHUK,610372
TEC,610373
HAVCR1,610374
HLA-E,610375
PSMB8,610376
PLA2G2D,610377
MAFF,610378
PTPN12,610379
HLA-DMA,610380
SLC25A28,610381
SMARCB1,610382
POLR2E,610383
HCK,610384
ZNF829,610385
ARHGDIA,610386
XCL1,610387
RAB32,610388
TNFSF14,610389
CNN2,610390
NCF4,610391
NUPR1,610392
CD247,610393
SMURF1,610394
CDC42EP2,610395
ACTL6A,610396
KMT2D,610397
CMAHP,610398
SIGLECL1,610399
GRK2,610400
VSIR,610401
FYB1,610402
SELENOK,610403
TMEM131L,610404
IL3RA,610405
WARS1,610406
ACOD1,610407
MIR30B,610408
CYP2B6,610410
CYP2A13,610411
RASSF2,610413
OR4E2,610414
DPPA4,610415
ATP6AP1L,610416
MYO3B,610417
UBQLN1,610418
ARRDC4,610419
TSPAN9,610420
PPP1R21,610421
RALGAPA2,610422
EFCAB1,610423
RAB3C,610424
APOL3,610425
TNR,610426
CHRNA9,610427
TYW1,610428
AP1G1,610429
ANXA2R,610430
MIS18BP1,610431
ESRRB,610432
RBM19,610433
AGR3,610434
PITPNC1,610435
GRID2,610436
CA6,610437
PTPRM,610438
HTR1E,610439
RPS12,610440
GABRB3,610441
NLRP1,610442
ENTPD1,610443
NRN1,610444
MSC,610445
FRY,610446
DMRTB1,610447
ARF6,610448
RABGAP1L,610449
PDC,610450
PLEKHA2,610451
LGSN,610452
GPRIN3,610453
GRAMD3,610454
BICD1,610455
CDCA7L,610456
SLMAP,610457
SGCZ,610458
OXR1,610459
LYRM2,610460
ERCC4,610461
SASH1,610462
PRDM10,610463
C3orf58,610464
ZNF599,610465
OVOL2,610466
CXXC4,610467
KCNT2,610468
FREM1,610469
CMC1,610470
MMD2,610471
KLRB1,610472
ZBBX,610473
CCDC85A,610474
FABP12,610475
GSX1,610476
ADCYAP1R1,610477
ACSL1,610478
KLF12,610479
CNTNAP2,610480
C7,610481
DNAH6,610482
DEC1,610483
CD82,610484
TEAD1,610485
ADAMTS18,610486
TRIO,610487
RASL11B,610488
GALNTL6,610489
HNRNPAB,610490
MRPL23,610491
TMEM107,610492
CNR1,610493
NAA11,610494
SSR2,610495
PHYHIPL,610496
SMG9,610497
EXOC4,610498
MORC2,610499
EPHB1,610500
SEMA3A,610501
CORO1C,610502
HMGXB3,610503
GNPDA1,610504
MRPL19,610505
OR5AK2,610506
BRD1,610507
C14orf105,610508
RUFY1,610509
LHX9,610510
ARL6,610511
AADAT,610512
IBTK,610513
FAM169B,610514
FHIT,610515
DPT,610516
KCNC2,610517
DHX15,610518
YAE1D1,610519
CHD9,610520
DNAH5,610521
ISPD,610522
CDH8,610523
PAXIP1,610524
PAPOLG,610525
KCND3,610526
EEA1,610527
BMPER,610528
GNAL,610529
GFRA2,610530
RAB6C,610531
BOD1L2,610532
DHX35,610533
PARD3B,610534
CDH19,610535
TCERG1L,610536
ZNF596,610537
TTLL7,610538
HDAC9,610539
RMI2,610540
RBM24,610541
HINT1,610542
PBK,610543
SQRDL,610544
SUCLG1,610545
DCN,610546
KCNIP4,610547
ACTL7B,610548
KHDRBS3,610549
SLIT2,610550
SMARCA2,610551
NRSN1,610552
FAM181B,610553
SRP9,610554
KAZN,610555
RIMS1,610556
IL22,610557
CNTN3,610558
SPRN,610559
RAPGEF2,610560
CD5L,610561
LYRM7,610562
OXSM,610563
NGLY1,610564
KLF11,610565
MON1B,610566
MAT2B,610567
UBE3D,610568
GLRX3,610569
POLR2M,610570
FAM91A1,610571
SMARCE1,610572
ARAP2,610573
ZNF124,610574
NOS1AP,610575
TMEM167A,610576
XRCC4,610577
KCNG4,610578
C10orf113,610579
FAM218A,610580
RBKS,610581
BRE,610582
RWDD1,610583
QRSL1,610584
RTN4IP1,610585
NINJ1,610586
SMTNL2,610587
IL26,610588
DOPEY1,610589
SLC1A1,610590
RGS16,610591
ERO1L,610592
PPCS,610593
ZMYND12,610594
AKR1D1,610595
ZBTB49,610596
LYAR,610597
ANXA13,610598
PSMC6,610599
RRH,610600
ZNF467,610601
EPHX1,610602
TRIM61,610603
SSPO,610604
RNASEL,610605
WDR27,610606
FBXO25,610607
C6orf120,610608
ACTL7A,610609
ART1,610610
KRT76,610611
RSPH4A,610612
WFDC1,610613
ART5,610614
FCRL1,610615
THBD,610616
C20orf78,610617
C1orf229,610618
KRT77,610619
SUN5,610620
SYCE1L,610621
PLEKHG4B,610622
CHRNA10,610623
BPIFB2,610624
TMPRSS13,610625
PSMD12,610626
GGT6,610627
ZNF839,610628
GCOM1,610629
DTD1,610630
WNK2,610631
ARMC6,610632
SUGP2,610633
LRRC14B,610634
TTYH2,610635
KIAA0040,610636
KRT222,610637
SSTR4,610638
FXYD6-FXYD2,610639
LRIT3,610640
TECPR2,610641
ZNF669,610642
MYBBP1A,610643
CINP,610644
C2orf16,610645
FXYD6,610646
STYX,610647
C1orf53,610648
CCNC,610649
OR6B2,610650
TPSB2,610651
SLC18B1,610652
NDUFA10,610653
ALPI,610654
ANKRD53,610655
FIP1L1,610656
PRR21,610657
GAR1,610658
ZFYVE16,610659
KATNAL1,610660
OR6B3,610661
BPIFB6,610662
SNX18,610663
MOK,610664
ZBED4,610665
FPGT,610666
FPGT-TNNI3K,610667
KIF5A,610668
GRASP,610669
ZNF512,610670
LRRIQ3,610671
PYY,610672
NAGS,610673
MTG1,610674
TPSAB1,610675
DCTN2,610676
C9orf89,610677
CCDC127,610678
COMMD7,610679
CYS1,610680
FAM114A1,610681
CFI,610682
RPS23,610683
TMEM101,610684
CCDC30,610685
ALOX15,610686
FAM26D,610687
SLC25A42,610688
PRND,610689
C1orf111,610690
THEM6,610691
ARMC2,610692
KRT3,610693
MACROD1,610694
STIP1,610695
NAGK,610696
DCST1,610697
DCST2,610698
ESCO2,610699
PPY,610700
OR51A2,610701
TPSD1,610702
EFNA4,610703
MBD6,610704
CCDC25,610705
OR51A4,610706
DPPA2,610707
C1orf226,610708
KRBA1,610709
GRHL1,610710
C6,610711
DDIT3,610712
BPIFB3,610713
MDN1,610714
PHF10,610715
CLEC2D,610716
KRT1,610717
LYPD2,610718
NKIRAS1,610719
RPL15,610720
NR4A1,610721
RGS8,610722
PIP4K2C,610723
MMP26,610724
ADAD2,610725
MAPRE1,610726
ZNF670,610727
RALA,610728
PAOX,610729
SRD5A1,610730
TMEM133,610731
HTRA4,610732
OR51G1,610733
APLP2,610734
ABCA4,610736
ATP1B1,610737
CDH7,610738
PROCR,610739
FGA,610740
FGG,610741
EDEM2,610742
FGB,610743
PSMD8,610744
ARFGAP2,610745
GGN,610746
CKAP5,610747
SPRED3,610748
PLRG1,610749
MMP24,610750
FAM98C,610751
CATSPERG,610752
OR4X2,610753
PACSIN3,610754
MYH14,610756
KIAA1804,610757
SEMA5B,610758
IZUMO2,610759
PCNXL2,610760
CA11,610762
DBP,610763
CSTF2T,610765
ERI1,610767
AKAP13,610768
CCNT2,610769
KLF5,610770
OR4A5,610771
PURG,610772
WRN,610773
FAM186A,610774
LARP4,610775
OR4A15,610776
OR4A16,610777
PPP4C,610778
TRIM48,610779
YPEL3,610780
ALDOA,610781
HOXD13,610782
HOXD12,610783
C19orf12,610784
ABCB8,610785
GDPD3,610786
ACMSD,610787
SLCO1B7,610789
AQP8,610790
SCN8A,610791
HS3ST3A1,610792
C1orf87,610793
ETS2,610795
AKAP11,610796
WLS,610797
SLC25A13,610798
GAL,610799
PPP6R3,610800
SOST,610801
AURKAIP1,610802
DUSP3,610803
MXRA8,610804
C17orf105,610805
CCNL2,610806
WFS1,610808
GIPR,610809
GLP1R,610810
NKX6-1,610811
PIM3,610812
ADRA2A,610813
CDK8,610814
FAM185A,610815
MANSC4,610816
FAM60A,610817
ZNF100,610818
CBX4,610819
PFKM,610820
PDX1,610821
UBE3C,610822
ABCC8,610823
GCG,610824
CTNNA3,610825
POC5,610826
SCTR,610827
TSPAN8,610828
SLC35D3,610829
CYB5R4,610830
PSMD6,610831
HMG20A,610832
STK33,610833
SLC12A8,610834
RPH3AL,610835
ATXN7,610836
ABCB10,610837
ST6GAL1,610838
ANK1,610839
NKX6-3,610840
GRP,610841
NRBF2,610842
DUSP9,610843
DNAH7,610844
NUP133,610845
UCP2,610846
GPR68,610847
ADIPOR1,610848
MTIF3,610849
ADAM30,610850
FFAR2,610851
IL20RA,610852
AP3S2,610853
RBM4,610854
SRI,610855
RNF6,610856
CLEC14A,610857
IER3IP1,610858
PRC1,610859
GCGR,610860
GPRC6A,610861
GTF3A,610862
SESN2,610863
CRTC2,610864
EVI2B,610865
ANK2,610866
GHRL,610867
GPI,610868
FAM58A,610869
MAP1LC3A,610870
PCK2,610871
RNF146,610872
SLC16A11,610873
OMG,610874
GRSF1,610875
C15orf38-AP3S2,610876
KIAA0754,610877
RIMS2,610878
TFB2M,610879
RCCD1,610880
EVI2A,610881
MAEA,610882
C15orf52,610883
NEUROD1,610884
PNCK,610885
ERLIN1,610886
HUWE1,610887
STXBP5L,610888
OPA1,610889
SLC22A18,610890
CCDC80,610891
TSPAN33,610892
FKBP1B,610893
JAGN1,610894
GPR39,610895
RPS6,610896
CARTPT,610897
HMGN3,610898
KCNB1,610899
PHGR1,610900
CHRM3,610901
VSNL1,610902
VGF,610903
NR1D1,610904
SLC16A13,610905
ENY2,610906
C2CD2L,610907
VPS33B,610908
RFX6,610909
NDUFAF2,610910
CCDC88C,610911
SYBU,610912
TRPM4,610913
DISP2,610914
SMEK1,610915
STX4,610916
ZBED6,610917
SYT5,610918
KLF7,610919
BRSK2,610920
MCU,610921
ALOX5,610922
CDK16,610923
STXBP4,610924
PLA2G6,610925
ORAOV1,610926
MYL1,610927
NADK,610928
PPP3CB,610929
SLC22A18AS,610930
PTGFRN,610931
CD101,610932
HRH3,610933
BCL6B,610934
GLUD1,610935
SSSCA1,610936
FAM89B,610937
COASY,610938
EHBP1L1,610939
SIM1,610940
RSBN1,610941
PRKAB2,610942
NPY1R,610943
MLX,610944
SERP1,610945
C17orf49,610946
ZBTB20,610947
RAX,610948
PLCB2,610949
GPR26,610950
HAX1,610951
PTPRH,610952
RNASEK,610953
NKX2-2,610954
TACR2,610955
ZFP1,610956
ANPEP,610957
PSMC3IP,610958
RAB1A,610959
LIN28A,610960
ERN1,610961
PPP1R3G,610962
DNAAF3,610963
SLC6A8,610964
STXBP3,610965
PASK,610966
CDK4,610967
ADORA2A,610968
PTPRN,610969
AFMID,610970
KCNK7,610971
COL5A3,610972
IGFBP5,610973
CLEC10A,610974
GPN1,610975
CSTA,610976
RICTOR,610977
CACNA1E,610978
ALX3,610979
WDR45,610980
EZH1,610981
ZNHIT2,610982
PKIG,610983
BCAT2,610984
EID2B,610985
TTBK1,610986
SPOP,610987
RANBP10,610988
CAPN12,610989
RAB11B,610990
ZFYVE19,610991
TRA2B,610992
CCDC28B,610993
SLX4,610994
CSNK1G2,610995
LRRC41,610996
MCAT,610997
RAB11FIP5,610998
PRADC1,610999
BBS12,611000
NAA40,611001
CORT,611002
DTX1,611003
TNFAIP1,611004
C16orf46,611005
SYNGR2,611006
PIGZ,611007
USP36,611008
UNC13B,611009
CEP19,611010
KMT2B,611011
NPY6R,611012
ADISSP,611013
ADGRF5,611014
CLTRN,611015
BLTP1,611016
FFAR4,611017
SELENOT,611018
GCN1,611019
CARMIL2,611020
SLC8B1,611021
CCDC186,611022
C1QTNF12,611023
ERO1B,611024
ELAPOR1,611025
TARS3,611026
INSYN2B,611027
NOCT,611028
BECN2,611029
DBIL5P,611030
MTSS2,611031
TUNAR,611032
CDKL1,611034
LDHAL6B,611035
RAB31,611036
TAB2,611037
ISG20,611038
ITGA11,611039
NUAK1,611040
PJA2,611041
POU6F2,611042
MCF2L2,611043
WASF3,611044
MICAL2,611045
TACC2,611046
IFRD1,611047
RPP21,611048
NSMCE4A,611049
TULP1,611050
RPLP0,611051
TMEM177,611052
MICALCL,611053
TRIM39-RPP21,611054
SUMO4,611055
TRIM39,611056
GCN1L1,611057
KLHL6,611058
CCNB2,611059
AEN,611060
ADCY4,611061
GKN1,611062
CHST6,611063
LTB4R,611064
LTB4R2,611065
NOP9,611066
DHRS1,611067
DSEL,611069
RBBP6,611070
BAZ2B,611071
KIAA0513,611072
TTC23L,611073
ZDHHC7,611074
BRIX1,611075
RAD1,611076
FAM92B,611077
DNAJC21,611078
TCF7,611080
CXCR5,611081
CCR4,611082
BATF3,611083
PDCD1,611084
SLC15A2,611085
SLC25A46,611086
ACTL9,611087
TNFRSF11A,611088
FLG,611089
AHI1,611090
CD200R1,611091
TSLP,611092
PTTG1,611093
S100A10,611094
LY9,611095
ASCL2,611096
MYB,611097
SFPQ,611098
DLGAP1,611099
CD3G,611100
DIAPH1,611101
LAYN,611102
ANKRD46,611103
CYP24A1,611104
PPCDC,611105
C15orf39,611106
POLI,611107
SH2D2A,611108
SLU7,611109
LCLAT1,611110
CFL1,611111
ZDHHC12,611112
S100A11,611113
TXK,611114
STIM1,611115
CD3D,611116
FAM76B,611117
CD8A,611118
PSMD3,611119
LTB,611120
PFDN4,611121
GPR18,611122
CD200R1L,611123
CDC23,611124
CTSW,611125
SIT1,611126
CEP57,611127
PLXNC1,611128
IL37,611129
ITGAM,611130
CISH,611131
IL36G,611132
ITGAL,611133
OR2Z1,611134
SLC35D1,611135
ZMYM4,611136
SLFN12L,611137
CD2,611138
ARRDC1,611139
PKN3,611140
FLG2,611141
TMEM232,611142
CLEC4D,611143
IP6K3,611144
PRDX1,611145
EHMT1,611146
TNFRSF18,611147
CD48,611148
GSDMA,611149
AKR1A1,611150
NCOA4,611151
IL27RA,611152
ZMYND19,611153
CHD4,611154
RAVER2,611155
PIGX,611156
BTLA,611157
STMN3,611158
CD96,611159
CD160,611160
MSMB,611161
UBASH3A,611162
TNFRSF8,611163
B3GNT4,611164
ARHGDIB,611165
RGS14,611166
TOB2,611167
FAM213B,611168
LRP3,611169
TSPAN32,611170
MMACHC,611171
GLB1,611172
C11orf88,611173
KLRD1,611174
PCDHGC5,611175
BCL11B,611176
TMPPE,611177
SET,611178
ACTR1A,611179
PSMD5,611180
DROSHA,611181
LMAN2,611182
BTG4,611183
NLRC3,611184
TMC6,611185
PCDHGC4,611186
FGD2,611187
CCDC101,611188
SF3B4,611189
MAPKAPK2,611190
PXT1,611191
ITGAD,611192
SULT1A2,611193
WDR53,611194
FBXO45,611195
CAMK2B,611196
IL13RA1,611197
PTPN13,611198
RAB7A,611199
CRTC3,611200
TARM1,611201
ETV7,611202
GFRA3,611203
TESK2,611204
DGKA,611205
PHF19,611206
ERBB3,611207
IL1R2,611208
PTPN9,611209
LAX1,611210
GGNBP2,611211
TRMT61A,611212
TAF7,611213
CD226,611214
PIGW,611215
MYO19,611216
IKBKG,611217
IFNA2,611218
ACAP1,611219
NKG7,611220
IL16,611221
LRRC3C,611222
DIABLO,611223
PTK2B,611224
GPR171,611225
LBP,611226
BCL9L,611227
TCHHL1,611228
RCAN1,611229
CD84,611230
IL9,611231
MMP19,611232
NLRC5,611233
EPHB6,611234
ZNF131,611235
IL36A,611236
ITGB7,611237
CD7,611238
SNRNP40,611239
RASGRF2,611240
IL20RB,611241
PSG9,611242
NASP,611243
RAP1A,611244
ZER1,611245
PSMB11,611246
GMEB2,611247
MTCH1,611248
DENND2D,611249
PCDHGC3,611250
ZC3H7B,611251
ANKRD33,611252
IKZF1,611253
CRLF2,611254
FCMR,611255
SEPTIN9,611256
IGHD,611257
IFNL1,611258
TRBC2,611259
SLC22A15,611261
SLC35F3,611262
HSDL2,611263
C4orf33,611264
PCDH15,611265
PARVA,611266
CADM1,611267
FAM184A,611268
CPQ,611269
